Displacement_mm,BaseShear_kN
7.500000000000000000e-01,4.271206481488042073e+01
5.000000000000000000e-01,2.835115506314716072e+01
2.500000000000000000e-01,1.398955631539266165e+01
0.000000000000000000e+00,-3.720747281516811333e-01
-2.500000000000000000e-01,-1.473223988485169578e+01
-5.000000000000000000e-01,-2.908956432028261219e+01
-7.500000000000000000e-01,-4.343971551646611573e+01
-1.000000000000000000e+00,-5.778744400281995297e+01
-1.250000000000000000e+00,-7.213090220394444430e+01
-1.500000000000000000e+00,-8.646719553696185301e+01
-1.750000000000000000e+00,-1.008104477834459374e+02
-2.000000000000000000e+00,-1.151517113308094622e+02
-2.250000000000000000e+00,-1.294970351315498931e+02
-2.500000000000000000e+00,-1.438470809909857451e+02
-2.750000000000000000e+00,-1.581913287216093522e+02
-3.000000000000000000e+00,-1.725430801298682582e+02
-3.250000000000000000e+00,-1.868959348925127699e+02
-3.500000000000000000e+00,-2.012440611241511590e+02
-3.750000000000000000e+00,-2.155938372368786133e+02
-4.000000000000000000e+00,-2.299395103026264167e+02
-4.250000000000000000e+00,-2.442884051814649240e+02
-4.500000000000000000e+00,-2.586360349762670126e+02
-4.750000000000000000e+00,-2.729785917737816021e+02
-5.000000000000000000e+00,-2.873173864040928152e+02
-5.250000000000000000e+00,-3.016536938296288781e+02
-5.500000000000000000e+00,-3.159822823908401119e+02
-5.750000000000000000e+00,-3.303082951038322221e+02
-6.000000000000000000e+00,-3.446299180095950305e+02
-6.250000000000000000e+00,-3.589453330165055718e+02
-6.500000000000000000e+00,-3.732502344420340705e+02
-6.750000000000000000e+00,-3.875459339828486804e+02
-7.000000000000000000e+00,-4.018324819404264190e+02
-7.250000000000000000e+00,-4.161064722094138233e+02
-7.500000000000000000e+00,-4.303745690829082378e+02
-7.750000000000000000e+00,-4.446365698915446956e+02
-8.000000000000000000e+00,-4.588859585994748045e+02
-7.750000000000000000e+00,-4.445859813586147311e+02
-7.500000000000000000e+00,-4.302788604595120319e+02
-7.250000000000000000e+00,-4.159636927897520309e+02
-7.000000000000000000e+00,-4.016417733645668022e+02
-6.750000000000000000e+00,-3.873141649769987680e+02
-6.500000000000000000e+00,-3.729802229828121085e+02
-6.250000000000000000e+00,-3.586383354104423802e+02
-6.000000000000000000e+00,-3.442910953300084316e+02
-5.750000000000000000e+00,-3.299389179839184294e+02
-5.500000000000000000e+00,-3.155821894985493259e+02
-5.250000000000000000e+00,-3.012216668671763387e+02
-5.000000000000000000e+00,-2.868575374637141522e+02
-4.750000000000000000e+00,-2.724909128677787180e+02
-4.500000000000000000e+00,-2.581216263265468456e+02
-4.250000000000000000e+00,-2.437504975510710210e+02
-4.000000000000000000e+00,-2.293780453501901206e+02
-3.750000000000000000e+00,-2.150054256152179448e+02
-3.500000000000000000e+00,-2.006331010345725190e+02
-3.250000000000000000e+00,-1.862604624213711872e+02
-3.000000000000000000e+00,-1.718890778137578934e+02
-2.750000000000000000e+00,-1.575200222256848974e+02
-2.500000000000000000e+00,-1.431512982956971030e+02
-2.250000000000000000e+00,-1.287861844637423587e+02
-2.000000000000000000e+00,-1.144216785617203271e+02
-1.750000000000000000e+00,-1.000609326265963546e+02
-1.500000000000000000e+00,-8.570239303202639292e+01
-1.250000000000000000e+00,-7.134457153223536352e+01
-1.000000000000000000e+00,-5.698724360826719959e+01
-7.500000000000000000e-01,-4.262934513680834669e+01
-5.000000000000000000e-01,-2.826899557431589471e+01
-2.500000000000000000e-01,-1.390730839720663070e+01
0.000000000000000000e+00,4.531507956874009091e-01
2.500000000000000000e-01,1.481438460432989146e+01
5.000000000000000000e-01,2.917227571024466926e+01
7.500000000000000000e-01,4.352514311192025787e+01
1.000000000000000000e+00,5.787767014631224072e+01
1.250000000000000000e+00,7.222250032868996072e+01
1.500000000000000000e+00,8.656581358018740957e+01
1.750000000000000000e+00,1.009084187121340221e+02
2.000000000000000000e+00,1.152531391281246158e+02
2.250000000000000000e+00,1.296004742193979382e+02
2.500000000000000000e+00,1.439416782388251761e+02
2.750000000000000000e+00,1.582899647716505740e+02
3.000000000000000000e+00,1.726413196869791022e+02
3.250000000000000000e+00,1.869936428429600426e+02
