Displacement_mm,BaseShear_kN
-8.000000000000000000e+00,-5.195031880326198461e+02
-7.750000000000000000e+00,-5.032328056398435479e+02
-7.500000000000000000e+00,-4.869627980761583217e+02
-7.250000000000000000e+00,-4.706931034972421344e+02
-7.000000000000000000e+00,-4.544237900691128402e+02
-6.750000000000000000e+00,-4.381547876079553134e+02
-6.500000000000000000e+00,-4.218860918481171893e+02
-6.250000000000000000e+00,-4.056177859548643028e+02
-6.000000000000000000e+00,-3.893499049102454705e+02
-5.750000000000000000e+00,-3.730824215943796389e+02
-5.500000000000000000e+00,-3.568154274742624921e+02
-5.250000000000000000e+00,-3.405490604663616523e+02
-5.000000000000000000e+00,-3.242831841641562960e+02
-4.750000000000000000e+00,-3.080179025586861599e+02
-4.500000000000000000e+00,-2.917531239891241626e+02
-4.250000000000000000e+00,-2.754887675181299187e+02
-4.000000000000000000e+00,-2.592251954019697564e+02
-3.750000000000000000e+00,-2.429630549549762861e+02
-3.500000000000000000e+00,-2.267022384011643226e+02
-3.250000000000000000e+00,-2.104433337173931591e+02
-3.000000000000000000e+00,-1.941860698569919066e+02
-2.750000000000000000e+00,-1.779324993314677386e+02
-2.500000000000000000e+00,-1.616817959919301302e+02
-2.250000000000000000e+00,-1.454353864044033742e+02
-2.000000000000000000e+00,-1.291956178773124861e+02
-1.750000000000000000e+00,-1.129579859583263612e+02
-1.500000000000000000e+00,-9.673083952332480351e+01
-1.250000000000000000e+00,-8.050993569850584208e+01
-1.000000000000000000e+00,-6.429451722134407987e+01
-7.500000000000000000e-01,-4.808266073106916849e+01
-5.000000000000000000e-01,-3.186546073951705083e+01
-2.500000000000000000e-01,-1.564048354813327002e+01
0.000000000000000000e+00,5.814428813212128011e-01
2.500000000000000000e-01,1.680173450409452585e+01
5.000000000000000000e-01,3.301435136238922041e+01
7.500000000000000000e-01,4.921840405445485800e+01
1.000000000000000000e+00,6.541463615992084613e+01
1.250000000000000000e+00,8.160629455828534162e+01
1.500000000000000000e+00,9.780954062550314632e+01
1.750000000000000000e+00,1.140103929336988529e+02
2.000000000000000000e+00,1.302175629549107612e+02
2.250000000000000000e+00,1.464311763020137391e+02
2.500000000000000000e+00,1.626431139365336662e+02
2.750000000000000000e+00,1.788646061258712621e+02
3.000000000000000000e+00,1.950910532649000970e+02
3.250000000000000000e+00,2.113221119816889768e+02
3.500000000000000000e+00,2.275501141189501482e+02
3.750000000000000000e+00,2.437817538369134809e+02
4.000000000000000000e+00,2.600183014345974470e+02
4.250000000000000000e+00,2.762533799840717847e+02
4.500000000000000000e+00,2.924885374267282145e+02
4.750000000000000000e+00,3.087220442736943937e+02
5.000000000000000000e+00,3.249556057589809370e+02
5.250000000000000000e+00,3.411860837341398565e+02
5.500000000000000000e+00,3.574180742323241589e+02
5.750000000000000000e+00,3.736521166005682630e+02
6.000000000000000000e+00,3.898852041661479007e+02
6.250000000000000000e+00,4.061208278287627991e+02
6.500000000000000000e+00,4.223575401682221013e+02
6.750000000000000000e+00,4.385956289965258748e+02
7.000000000000000000e+00,4.548312865524802646e+02
7.250000000000000000e+00,4.710663664919799203e+02
7.500000000000000000e+00,4.873008465085372904e+02
7.750000000000000000e+00,5.035323392553037252e+02
8.000000000000000000e+00,5.196608027787094670e+02
7.750000000000000000e+00,5.033877846005999572e+02
7.500000000000000000e+00,4.871151293816481598e+02
7.250000000000000000e+00,4.708427857411797959e+02
7.000000000000000000e+00,4.545707917969648975e+02
6.750000000000000000e+00,4.382991513788558109e+02
6.500000000000000000e+00,4.220277918545639295e+02
6.250000000000000000e+00,4.057567746416831937e+02
6.000000000000000000e+00,3.894861754127313702e+02
5.750000000000000000e+00,3.732159871360613010e+02
5.500000000000000000e+00,3.569462610870717754e+02
5.250000000000000000e+00,3.406772469059372952e+02
5.000000000000000000e+00,3.244093374089334247e+02
4.750000000000000000e+00,3.081424871960553560e+02
4.500000000000000000e+00,2.918761768694979537e+02
4.250000000000000000e+00,2.756103331009932162e+02
4.000000000000000000e+00,2.593450961049877606e+02
3.750000000000000000e+00,2.430818858315440707e+02
3.500000000000000000e+00,2.268207642458636712e+02
3.250000000000000000e+00,2.105627727875498465e+02
3.000000000000000000e+00,1.943066826249433348e+02
2.750000000000000000e+00,1.780545096705501749e+02
2.500000000000000000e+00,1.618062595941222526e+02
2.250000000000000000e+00,1.455643999696779360e+02
2.000000000000000000e+00,1.293274189811912436e+02
1.750000000000000000e+00,1.130944760806431759e+02
1.500000000000000000e+00,9.687059742274747975e+01
1.250000000000000000e+00,8.065023477464646362e+01
1.000000000000000000e+00,6.443480124085596117e+01
7.500000000000000000e-01,4.821665263964585080e+01
5.000000000000000000e-01,3.199933184237579198e+01
2.500000000000000000e-01,1.577798272426074533e+01
0.000000000000000000e+00,-4.444672909863859322e-01
-2.500000000000000000e-01,-1.666180832072126350e+01
-5.000000000000000000e-01,-3.286446310976711516e+01
-7.500000000000000000e-01,-4.905690773214308109e+01
-1.000000000000000000e+00,-6.524034561720596059e+01
-1.250000000000000000e+00,-8.142871724527681465e+01
-1.500000000000000000e+00,-9.762776704057264965e+01
-1.750000000000000000e+00,-1.138284909493104067e+02
-2.000000000000000000e+00,-1.300405285561427888e+02
-2.250000000000000000e+00,-1.462554123458431263e+02
-2.500000000000000000e+00,-1.624697860006395729e+02
-2.750000000000000000e+00,-1.786912190606186641e+02
